Customer_ID,Customer_Name,Age,Gender,Annual_Income,Country,Purchase_Frequency,Loyalty_Status,Total_Spend,Customer_Satisfaction_Score
11634,Bob,34,Male,41702.47031026192,Japan,38,Gold,336968.44406397606,9.796744069196627
11635,Bob,54,Female,82096.25177597636,USA,19,Bronze,25212.94928978718,7.719465147767602
11636,Charlie,27,Male,100848.64963341113,USA,68,Silver,52934.97419592495,2.0304513675449973
11637,Charlie,59,Non-Binary,24078.416591965946,USA,69,Bronze,47617.82810891262,1.9200150363480426
11638,Charlie,60,Male,43451.3632417699,Australia,86,Gold,93657.43896201401,5.694227343884136
11639,Charlie,33,Non-Binary,87651.47047270671,Japan,12,Gold,17470.3932451206,9.882979282954734
11640,Alice,26,Male,76333.09301313685,Australia,15,Bronze,11389.816779694076,7.774904856573389
11641,Eve,40,Non-Binary,90394.84527589951,India,90,Bronze,28797.82441184357,9.652307277775794
11642,David,60,Male,71871.77579722225,Australia,20,Gold,29997.780217478365,7.5630295907185525
11643,Eve,35,Female,73109.8385822388,Japan,76,Bronze,7636.320305392597,4.880455585995598
11644,Alice,72,Male,125263.88827882403,Germany,20,Bronze,40662.31402806471,7.603104825535575
11645,Charlie,50,Female,124416.10321467015,UK,46,Silver,,8.940873063332763
11646,Charlie,31,Male,80509.94199460412,Germany,21,Bronze,32288.052048836937,6.632431082486045
11647,Alice,37,Male,75296.1258738132,USA,28,Silver,86191.76676522737,6.230755010014556
11648,Bob,26,Male,94744.70271284999,Australia,16,Gold,51469.78417945782,6.269107609962182
11649,David,78,Non-Binary,43744.72468689664,India,47,Gold,62870.99563263544,9.304252990666111
11650,Bob,25,Male,29209.95160538597,Japan,79,Bronze,63703.592520432845,9.240729723032668
11651,Charlie,66,Male,37402.01828821174,Australia,24,Silver,67358.9211734509,5.179905538819243
11652,Eve,31,Female,70897.7713368946,UK,90,Silver,62892.48082734299,2.9127141036911914
11653,Bob,37,Female,81529.9667252226,Japan,50,Gold,11109.514989915851,7.63125316985833
11654,Charlie,25,Non-Binary,99502.43020966921,Australia,4,Gold,75055.2599603502,2.880938271546337
11655,Bob,24,Male,73051.6870391746,Japan,26,Gold,25413.557335900317,7.086376513782525
11656,Charlie,54,Female,107862.91141391742,India,97,Silver,,8.101580484183573
11657,Bob,66,Non-Binary,81690.05797222542,UK,53,Silver,73327.30815628881,2.1127045129856707
11658,David,36,Female,70509.79045875947,Japan,53,Silver,7333.8399074970175,3.99553783506408
11659,Eve,52,Female,,Australia,20,Bronze,59294.411169323685,1.4375668387174803
11660,Eve,70,Male,47314.690427256915,Australia,5,Gold,73051.71070631852,4.475869181329741
11661,Bob,67,Female,130188.64678540638,UK,14,Bronze,98298.84912356774,8.82398932198116
11662,David,73,Male,30080.945727998995,USA,69,Silver,38731.242898887234,1.6724092044130263
11663,Alice,56,Female,105756.24524154066,Germany,33,Bronze,3751.349027780134,7.470183311159108
11664,Eve,27,Male,62099.26561808172,UK,6,Gold,3940.090612250259,6.121526892185387
11665,Alice,35,Male,103209.9062783044,UK,30,Silver,8122.605844710694,9.950644909541142
11666,Bob,20,Non-Binary,143186.56180477154,Australia,5,Silver,37427.4925176452,6.7833748745293905
11667,Alice,52,Non-Binary,140478.06585036556,UK,82,Bronze,27621.544826329013,6.941438550384449
11668,Bob,77,Male,94875.7183864186,UK,97,Bronze,48073.25063753212,6.749281444423452
11669,Eve,77,Male,33196.28387517258,Germany,65,Bronze,14862.148576152927,7.792081033562472
11670,Charlie,29,Male,47296.0471758896,Japan,30,Silver,3608.810613758413,4.150522710363406
11671,Charlie,48,Female,55680.148484371864,UK,10,Bronze,918.0436069354948,7.418911775927639
11672,Alice,45,Female,85095.67956498134,Japan,34,Silver,24819.856929148464,9.991142364494108
11673,Eve,71,Non-Binary,97769.54323813759,USA,12,Silver,86061.93833426056,3.8093241601864496
11674,Alice,36,Male,89145.78573011296,USA,24,Silver,22364.804088565645,4.5907814073591755
11675,David,38,Male,,UK,17,Gold,66387.76804112885,1.5378293985162164
11676,Charlie,41,Female,107346.1297205981,USA,58,Gold,77574.39237067188,4.477577676421165
11677,Alice,71,Male,52096.79960899781,Japan,97,Gold,58967.38249468084,1.2375971823072058
11678,Eve,69,Male,41912.46845518335,Germany,15,Bronze,47566.505864173436,8.602251006590574
11679,Eve,63,Non-Binary,82173.63299769128,Germany,82,Gold,89537.55861496876,5.635301285636407
11680,Eve,42,Non-Binary,68308.2295585687,UK,31,Gold,20966.57149668646,9.032614994445707
11681,Alice,77,Non-Binary,73603.23814873236,India,75,Silver,65911.1235130174,4.3818751612359
11682,David,60,Non-Binary,49368.36214250345,USA,36,Silver,20567.89550980202,7.7654070869616945
11683,Eve,68,Non-Binary,127275.07408752938,Germany,55,Gold,71892.79951777137,2.6102892130434387
11684,Bob,30,Male,120155.5453171062,Japan,75,Gold,69890.20915696707,2.631504014725312
11685,Alice,68,Non-Binary,52845.73571128365,India,19,Silver,38090.95736260929,9.903603892931576
11686,David,61,Female,116954.61411680368,Japan,7,Gold,75278.67969058992,8.91707842950391
11687,Eve,61,Female,96672.18750986378,Japan,33,Gold,83058.20302539562,6.918272869146515
11688,Alice,56,Female,48361.06280201061,Australia,7,Silver,57131.54412047459,3.570112120186195
11689,Charlie,57,Male,83842.2392544084,Germany,50,Bronze,20878.99510185072,2.926049762076145
11690,Bob,19,Male,132440.4060097775,India,30,Silver,37220.00355081177,6.925356335676072
11691,Charlie,56,Male,104109.5476616908,Australia,53,Silver,52833.5733032413,6.202540420364174
11692,David,23,Female,29247.971113143103,India,73,Gold,4617.291494116571,8.135761912646668
11693,Eve,31,Male,122473.99417677581,India,11,Gold,92072.37773680354,7.91234048904138
11694,Alice,23,Male,36373.68893816563,Germany,71,Bronze,70376.9851709395,8.856812693495577
11695,Charlie,66,Male,97615.09494939561,USA,25,Gold,30558.27683299439,7.902158888240408
11696,Bob,24,Non-Binary,109253.47722815885,UK,28,Silver,98439.83776275048,1.771120471758585
11697,Charlie,60,Male,,Japan,62,Bronze,55654.474157580946,2.5960723180146426
11698,Charlie,53,Female,138045.82947875973,USA,37,Silver,75639.10444256029,2.3301361137807715
11699,Charlie,52,Female,80900.45190641219,USA,56,Silver,60062.42088420707,7.627607413873614
11700,Alice,63,Female,31025.715876037637,Germany,64,Gold,34435.75096715691,3.5881839926808494
11701,Bob,37,Non-Binary,121875.68994703765,Japan,22,Gold,27018.80773525755,9.038440051516911
11702,David,61,Non-Binary,65517.59924660925,Australia,30,Bronze,55866.847437527234,8.147321697110097
11703,David,73,Male,123823.188433276,Germany,83,Silver,79408.58410626954,2.540721870823323
11704,Bob,64,Female,,USA,73,Gold,48923.052584081415,3.3357882357071995
11705,Eve,77,Male,24027.57654120023,Australia,62,Bronze,90622.27586966135,5.695096276723612
11706,Bob,35,Female,41137.10735555896,USA,39,Silver,97166.74433935976,9.69259014116033
11707,Eve,19,Female,77597.15840662364,Germany,26,Gold,87918.33907382577,8.556097710538566
11708,Eve,77,Male,108143.44770344373,India,52,Silver,1478.6719696389969,6.094333079395604
11709,Alice,32,Male,55553.84575000252,Japan,46,Bronze,83098.86714108962,2.0877076991596133
11710,Eve,57,Non-Binary,45920.72688969433,Germany,74,Bronze,62027.418524696106,8.676546748871871
11711,Eve,50,Male,137784.217828064,India,99,Bronze,25694.039693310748,4.112193446257827
11712,Eve,67,Non-Binary,126916.90856379125,Germany,35,Gold,98529.8023322246,2.051258556225086
11713,Eve,37,Male,148143.12322432845,India,58,Bronze,40750.573656572386,7.514115033145858
11714,Alice,40,Female,58421.740641671604,USA,39,Gold,75077.21128423646,6.291350518648135
11715,Charlie,78,Female,,Australia,66,Bronze,22731.767866291717,8.171358551298963
11716,Charlie,54,Female,52601.17437618639,UK,5,Silver,28841.94521200104,9.45381382493415
11717,Charlie,47,Female,82932.08430170092,Japan,50,Gold,86459.52447914825,2.398838045920499
11718,Bob,54,Male,57423.53389528827,USA,63,Gold,8415.256106634573,3.126570529010786
11719,Alice,69,Non-Binary,51807.309009036704,India,66,Bronze,64405.50308930085,6.350676085439069
11720,David,31,Non-Binary,27923.20033144411,Japan,27,Silver,,9.787486024075617
11721,Alice,72,Male,33959.16889914192,Germany,90,Bronze,32424.675879097787,9.45880581734147
11722,Charlie,54,Female,121079.26863601354,Australia,5,Bronze,11984.717039372967,8.80727533127402
11723,David,66,Female,54815.34918848556,India,77,Silver,13982.559186312841,2.5976493849507762
11724,David,30,Female,39259.18683454903,Germany,90,Silver,,4.961887363068563
11725,Alice,66,Female,66310.14372021488,Australia,35,Silver,84002.00762825587,2.0710208259551903
11726,Alice,29,Female,83106.56361358799,Germany,45,Silver,34390.21534966346,6.833400135758138
11727,Bob,42,Female,63340.82587600557,Australia,96,Silver,58331.71700476883,1.687433702358574
11728,Charlie,50,Female,63535.1544610044,Australia,79,Silver,90627.98732195291,8.015395715864916
11729,Eve,44,Female,21727.61655373626,UK,63,Bronze,29133.443847412167,9.44603457711267
11730,Bob,74,Male,134229.3889249236,UK,56,Bronze,21576.34182019466,2.197686520607186
11731,Charlie,62,Male,126377.49691666508,Australia,65,Bronze,17659.488380574814,9.014275253809386
11732,David,48,Non-Binary,61010.545848281894,USA,50,Gold,44490.91828269256,6.411664476767503
11733,Bob,32,Female,115010.98639216754,Japan,25,Silver,66543.67195114853,4.429259745759057
11734,Bob,43,Female,111211.52925046963,USA,70,Silver,78471.10957790093,8.420988676390092
11735,Alice,20,Male,107081.38632942039,USA,4,Gold,,5.645459215381843
11736,Alice,63,Female,106459.0700949383,India,12,Bronze,36629.72780183052,7.874851246170622
11737,Bob,69,Male,125450.9942194127,Australia,57,Bronze,19216.664850829922,3.617601715236365
11738,Eve,74,Non-Binary,73838.64331935675,India,43,Bronze,77579.95379649143,5.795205982341148
11739,Charlie,40,Female,92485.35652002878,UK,40,Gold,21433.03325444693,6.884085591458954
11740,Charlie,75,Non-Binary,43730.5484536927,Australia,27,Silver,61765.84951265184,3.0051522440228573
11741,Alice,45,Male,60372.551449982944,Australia,64,Silver,3647.541382520804,8.968586101154424
11742,Charlie,64,Non-Binary,38058.51664609153,Japan,94,Gold,9756.722107382386,3.9957277898386083
11743,Alice,39,Non-Binary,138517.36667876507,India,30,Gold,83801.03664476296,6.5752456466571525
11744,Bob,55,Non-Binary,79051.10418682473,Australia,77,Silver,77865.85082491039,5.408576778054368
11745,Charlie,56,Male,131515.87218664365,India,16,Bronze,79536.78147174211,4.718658116046097
11746,Bob,39,Non-Binary,57450.914348496866,Japan,83,Silver,53481.24581719566,9.203123766523689
11747,David,40,Female,143212.83791559614,Germany,11,Silver,61879.526679637034,9.615189969488602
11748,Eve,50,Male,,USA,35,Silver,55065.559191366105,4.3756697833872575
11749,David,46,Male,91442.78855409472,India,4,Gold,32510.981088156324,6.771543747481221
11750,Bob,35,Male,,USA,38,Gold,,2.6280229734275413
11751,Bob,23,Male,,Australia,2,Bronze,58625.27702244147,1.0383805163108808
11752,Charlie,42,Male,51441.77631453051,UK,10,Gold,27299.894992471756,4.756133918624016
11753,Charlie,51,Female,61761.7634092173,Japan,42,Gold,10809.074183502358,8.833483542096324
11754,Bob,33,Female,146610.7266477167,Australia,72,Silver,9157.19450880738,5.072940435318079
11755,David,24,Male,125085.0304790705,UK,97,Bronze,29622.136115575446,8.139585481533164
11756,Bob,50,Female,116661.48655619132,USA,73,Silver,97227.74850700724,4.345005959006558
11757,Eve,25,Male,21664.40622379084,Japan,5,Gold,37091.340488444934,4.246710458147406
11758,Alice,47,Female,62943.224378380575,USA,71,Gold,18340.757072372784,4.677436159579148
11759,Eve,68,Male,22386.574056417714,Germany,54,Bronze,73653.54146685805,4.603636039624478
11760,David,71,Female,43192.23990969107,USA,55,Bronze,73563.37725512867,4.937294191103934
11761,Eve,76,Non-Binary,118961.7054390164,UK,45,Silver,76469.98479097219,8.922385561472469
11762,David,65,Non-Binary,71844.72198764258,Australia,95,Silver,85209.36052369252,1.1687483309317408
11763,Charlie,70,Male,96907.47196498749,Australia,36,Bronze,96483.3162413936,3.333136678832951
11764,David,44,Non-Binary,138270.47386339522,Japan,99,Gold,75207.64324920007,7.789442594529389
11765,David,53,Male,,India,94,Bronze,94813.78497448949,2.08010513496136
11766,Eve,79,Female,38719.81617984429,UK,83,Bronze,9254.366145234086,9.576187631949178
11767,Eve,21,Non-Binary,46456.427611488034,UK,94,Bronze,26189.467570753248,2.950101598253948
11768,Alice,36,Male,108234.22703891541,Japan,76,Silver,38498.719802606516,3.47745528223078
11769,Eve,53,Female,110218.34101443013,Australia,23,Gold,85024.28108686852,6.377630034796297
11770,David,46,Non-Binary,75149.7561102403,India,52,Gold,20552.61435996915,3.8111183304803413
11771,David,75,Male,79586.16310746122,India,90,Gold,35208.112341622866,6.750995648137218
11772,Charlie,27,Male,126065.31830330714,USA,69,Gold,70981.29966728234,9.575902016144562
11773,Eve,61,Male,139783.70093927905,Japan,91,Gold,8975.651790646356,9.960571356264264
11774,Alice,46,Female,55185.70052952657,Australia,31,Silver,18979.31429606638,7.1421222516710055
11775,Bob,27,Female,126428.11166737483,USA,24,Silver,69282.40517931581,7.936748725033858
11776,Bob,32,Female,49090.21968200921,Australia,15,Bronze,34273.98263305843,9.856095251362206
11777,Eve,75,Female,78020.0081718551,Germany,90,Silver,,7.024462308742219
11778,David,29,Non-Binary,148964.95738759285,Germany,53,Bronze,27340.624894063872,8.093774398487286
11779,Bob,20,Male,111570.4960583313,Japan,15,Silver,71529.3609903572,2.749868008004878
11780,Bob,55,Male,83734.30311804116,Japan,4,Silver,38684.86494736414,8.5207573467866
11781,Alice,40,Male,28012.588479056845,Australia,70,Gold,89285.83716968709,7.408521086811343
11782,Alice,46,Male,56321.83973828011,Germany,89,Bronze,65477.815821782526,1.2456559277371948
11783,Alice,45,Non-Binary,30507.116343046255,UK,93,Silver,24153.280105570742,4.849599270738361
11784,David,27,Male,144078.3839253747,Germany,42,Gold,56272.83806007032,4.1633595537801655
11785,Eve,69,Non-Binary,79836.15905916036,USA,52,Bronze,86497.30752620306,4.6617579179371464
11786,Charlie,22,Male,62204.55741685669,USA,94,Bronze,41927.11998008545,1.358816376607082
11787,Eve,24,Male,81694.62537156932,India,91,Silver,28526.120920483885,5.131793113629088
11788,Alice,24,Non-Binary,140713.8075441808,Germany,82,Gold,68011.29174222298,3.3838711494947322
11789,Bob,56,Non-Binary,41572.825092635096,UK,13,Bronze,64013.87732600001,3.587405196273048
11790,Bob,19,Male,91232.34968167066,UK,73,Bronze,45296.21415902724,3.61713264528509
11791,Charlie,69,Female,24547.077940622094,USA,55,Gold,78173.91929481128,8.018966712407845
11792,Bob,74,Male,38506.96192564444,USA,34,Bronze,56798.87548336122,4.187028362457871
11793,Bob,59,Non-Binary,,Australia,23,Gold,91154.66964278868,5.84703949346265
11794,Bob,39,Male,148187.65889239457,UK,68,Gold,77103.11166213833,1.5085969379977209
11795,Eve,21,Female,103373.09850321194,Australia,91,Gold,65766.59649201034,5.270014334730163
11796,Bob,32,Female,79553.38945531231,Germany,79,Silver,66144.64463645991,5.377351365000393
11797,Bob,24,Male,22211.234274722057,Australia,48,Silver,17981.416963566044,8.538266510691416
11798,Bob,62,Male,31342.500279116488,Australia,23,Gold,42079.19997211168,7.417280582342918
11799,David,63,Male,103849.53325146195,UK,78,Gold,32608.061255952474,7.754814975877791
11800,Bob,42,Non-Binary,141955.5641331212,USA,67,Bronze,28350.04225127981,3.742269810949964
11801,Charlie,34,Non-Binary,37022.9969364429,Japan,84,Silver,68375.542044215,3.3717521700541906
11802,Bob,18,Male,54596.459205750776,Japan,61,Gold,,5.4047363346910675
11803,Bob,60,Male,57108.355299959025,USA,3,Gold,97720.07813225173,9.452020179569733
11804,Bob,45,Non-Binary,136122.85234051992,Australia,41,Bronze,91551.658844157,4.608948448804303
11805,Charlie,39,Female,128056.00760383534,Japan,5,Bronze,30058.093069990788,4.731219914781832
11806,Eve,44,Non-Binary,49422.900017647975,Australia,62,Gold,70388.92671151718,8.491221910040114
11807,Bob,73,Female,106310.8448922353,Japan,82,Bronze,21929.010746090586,2.7976272826565807
11808,David,56,Non-Binary,115911.76492700184,USA,78,Bronze,31438.47553119131,4.745825299231429
11809,Charlie,42,Male,90559.83138328814,India,16,Bronze,98709.91281507531,2.7354740983654344
11810,David,37,Non-Binary,65732.35605105133,Australia,29,Silver,39429.69457214056,8.668375585800511
11811,Charlie,35,Male,106189.22440139152,UK,97,Gold,36226.368675977996,8.022475133246346
11812,David,40,Male,116139.0690125657,USA,92,Gold,19512.4808723616,9.244366608787
11813,David,23,Male,95632.93732378405,Australia,85,Silver,95903.70628965623,5.463009984202912
11814,Eve,70,Female,106578.51114481065,UK,55,Silver,48455.73756061582,9.419349305104122
11815,Alice,72,Non-Binary,118422.39212722552,Germany,83,Silver,48313.229107399464,2.073914396903648
11816,Alice,20,Female,39399.364843446645,Australia,74,Silver,39561.14236204046,1.0783601639743858
11817,David,22,Male,79700.82558806593,USA,72,Bronze,91232.33987819351,8.702179654038389
11818,Charlie,24,Female,100242.79004077656,Australia,12,Bronze,11394.448446078139,3.7610317998510987
11819,Alice,66,Female,125016.5429805005,UK,52,Gold,77610.21486658961,9.551180544002342
11820,Alice,31,Male,103225.12245982073,UK,60,Silver,31810.81317402673,9.109613733601403
11821,David,40,Non-Binary,59665.31794832071,India,23,Bronze,23048.34229709263,6.085808012313203
11822,Bob,31,Male,105781.99831840691,Japan,95,Silver,73661.85558915338,9.763594495460021
11823,Eve,64,Non-Binary,117279.18088112092,Japan,29,Gold,98999.22812478815,8.03067372683886
11824,David,23,Female,134372.81979565165,UK,69,Gold,75421.63905167415,6.341669349414592
11825,Eve,26,Male,58234.64127346471,UK,99,Bronze,38442.82762855934,5.58728735576301
11826,David,50,Non-Binary,94212.76400900033,UK,46,Gold,71073.92724227902,9.52341677602564
11827,David,76,Female,28837.731431508644,UK,87,Bronze,94767.70156793146,1.0000130016812188
11828,David,38,Female,127826.08487525645,India,77,Silver,12140.441781362018,9.422842691844007
11829,Alice,53,Male,88121.35035990522,Germany,18,Silver,6802.564064157888,7.655229020391687
11830,Bob,50,Female,,India,61,Gold,43364.84625046778,6.398702995517091
11831,Alice,76,Male,75758.95889121624,Japan,80,Gold,60030.904887490324,4.810081007434315
11832,Bob,69,Male,53794.15400734923,Australia,78,Gold,20104.883015839012,7.9621255533287885
11833,Alice,70,Non-Binary,42201.94322562329,Germany,96,Gold,93238.22270035803,2.275867658199024
